"","lsoa11","co","no2","o3","pm10","so2","laua"
"72","E01008360",0.228530898690224,23.0237903594971,1.32349896430969,11.1195584204141,1.15059101581574,"E08000021"
"73","E01008361",0.226117663451864,20.2237185210771,1.5668377818254,11.3976132827375,1.09655457512622,"E08000021"
"74","E01008362",0.228658286901293,22.1084280731762,1.4162594804125,11.3101005126221,1.11816272212815,"E08000021"
"75","E01008363",0.227054517978709,18.997705405901,1.66613089499338,10.8774612001862,1.0421762389184,"E08000021"
"76","E01008364",0.227646827195833,20.5979724158125,1.53417086563272,10.9948231034108,1.09314802798506,"E08000021"
"77","E01008365",0.228620504194765,22.8595342159894,1.33788068762081,11.4214889083843,1.14564680667227,"E08000021"
"78","E01008366",0.23090336240777,20.6605082692005,1.53287423949251,10.8257836134222,1.11033012429015,"E08000021"
"79","E01008367",0.24666161124323,22.3489718348186,1.39581954402771,10.963693441926,1.12130167266186,"E08000021"
"80","E01008368",0.246853578431365,22.3712141836658,1.39392636499798,11.0236166929788,1.12201412816556,"E08000021"
"81","E01008369",0.237791027462613,21.4015151488252,1.4755549191993,10.0854760755869,1.1033871885979,"E08000021"
"82","E01008370",0.239044158320505,21.9305736643931,1.43008413131984,11.0202618953545,1.14964912116476,"E08000021"
"83","E01008371",0.229840588689,19.2391761969834,1.65173915768921,10.4548912860817,1.02427845020368,"E08000021"
"84","E01008372",0.229710243936062,19.2092022094758,1.65395109748959,10.5045080289189,1.0252268116036,"E08000021"
"85","E01008373",0.232315197806988,20.3507548471312,1.56336979016042,10.1868654965072,1.058042118977,"E08000021"
"86","E01008374",0.2193844894402,16.7793040160681,1.80270017605376,10.4662552652748,0.971421449258813,"E08000021"
"87","E01008375",0.220168314793875,15.8530836320633,1.87090978408477,10.3401617069721,0.969051529221211,"E08000021"
"88","E01008376",0.220028594136238,15.8575096130371,1.87162697315216,10.2431992098255,0.976754128932953,"E08000021"
"89","E01008377",0.222758298952618,14.917588102775,1.94059633477089,10.2423325398989,0.96650647194704,"E08000021"
"90","E01008378",0.224910459338767,17.1405147010658,1.77659837613089,10.1523992251651,0.992043759589935,"E08000021"
"91","E01008379",0.224747647430407,15.83886371536,1.87002520212058,10.102396042257,0.979214052819923,"E08000021"
"92","E01008380",0.22347591579771,14.8590433142839,1.9423123730802,10.0633988345143,0.975237199802958,"E08000021"
"93","E01008381",0.217175595462322,12.9716696739197,2.0308410525322,10.3235497698156,0.901241153478622,"E08000021"
"94","E01008382",0.220735995695458,14.36783054278,1.95582227190345,11.8565701805823,0.925073771769,"E08000021"
"95","E01008383",0.22448362189434,14.1834539236641,1.97581450569627,10.422874161653,0.930351004864791,"E08000021"
"96","E01008384",0.222132219612099,15.0828463783438,1.90632054889254,11.036057850369,1.01514587358907,"E08000021"
"97","E01008385",0.230217825906125,13.4302228830624,2.03118081110583,10.9830566782649,0.930138071027422,"E08000021"
"98","E01008386",0.222385442996171,15.556139943101,1.9167021582204,11.8245322817786,1.01255954832471,"E08000021"
"99","E01008387",0.216230295598507,14.9042448997498,1.92581897974014,10.1807079315186,0.91281333565712,"E08000021"
"100","E01008388",0.226747165036744,19.5837104233763,1.6521590465339,11.4383331910276,1.03113268097883,"E08000021"
"101","E01008389",0.228208083230683,19.2442461463812,1.67345498933189,11.1839599609375,1.05973316774223,"E08000021"
"102","E01008390",0.227684142067618,18.8363421329864,1.70734938241334,11.0969631622242,1.05794746288735,"E08000021"
"103","E01008391",0.226452831174029,19.5764992329989,1.65192040760277,11.4666456743556,1.03283022074719,"E08000021"
"104","E01008392",0.225847978072793,19.8516629488929,1.61569918286315,11.3300998545273,1.05279264816084,"E08000021"
"105","E01008394",0.242787934806058,23.9625613258278,1.23917752510103,10.3210498706587,1.12737836574699,"E08000021"
"106","E01008395",0.24016807080016,22.9039333314099,1.32893402323664,10.336999473468,1.11739220288857,"E08000021"
"107","E01008396",0.239713721997943,26.3189962145536,1.03006954430057,10.8414505567284,1.42771324130161,"E08000021"
"108","E01008397",0.241694502532482,24.935489654541,1.1516370177269,11.140584930361,1.25312900543213,"E08000021"
"109","E01008398",0.22553561302867,18.7476247081281,1.67957603125041,11.1210130502789,1.18414797903037,"E08000021"
"110","E01008399",0.225577650884626,18.8304403545181,1.67329987259191,11.0189206929224,1.16435081508362,"E08000021"
"111","E01008400",0.214184224572543,11.4930953546279,2.13582052902443,10.9261033470853,0.869897449189547,"E08000021"
"112","E01008401",0.21494823482169,11.8301253339188,2.11016282051989,10.1488930722802,0.868482367432245,"E08000021"
"113","E01008402",0.214286044239998,11.7945051193237,2.11271560192108,11.1409001350403,0.867590248584747,"E08000021"
"114","E01008403",0.209997296333313,9.84950685501099,2.21351647377014,11.3646954961893,0.840615957975388,"E08000021"
"115","E01008404",0.217848168539682,13.4255393501765,2.01858075902775,10.661079126409,0.904547251037989,"E08000021"
"116","E01008405",0.213988273066046,11.1596367889938,2.15488207762513,11.5372570284052,0.851015749375165,"E08000021"
"117","E01008406",0.233855798187117,21.9574687293669,1.45250215687681,11.3892448234347,1.11377016919819,"E08000021"
"118","E01008407",0.239273660386296,25.1204993752833,1.16499958349475,11.5620729222983,1.16134224914101,"E08000021"
"119","E01008409",0.230169983907186,22.3324754989122,1.38739873569192,11.0838767814328,1.15893940807579,"E08000021"
"120","E01008410",0.230840622731824,22.4301253141133,1.39366242173811,11.3524688528102,1.1284296243625,"E08000021"
"121","E01008411",0.232805955989367,21.7317210850061,1.45240571795605,11.3198543594906,1.15350715745884,"E08000021"
"122","E01008412",0.233583822512829,21.8360273521134,1.45065395393208,11.7343141398185,1.14168675645285,"E08000021"
"123","E01008413",0.234664097428322,22.1332397460938,1.43692600727081,11.6438253032271,1.11969995498657,"E08000021"
"124","E01008415",0.22323903226568,15.9576306653599,1.89586630641486,10.6538130203956,0.95061107824373,"E08000021"
"125","E01008416",0.222347898524435,15.8065980694203,1.89680786710769,12.0044494153571,1.01505288154163,"E08000021"
